cpu_usage,memory_usage,disk_io,network_rx,network_tx,failure
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745914,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
1.1052102835745912,5553876992.0,0.0,0.0,0.0,1
